,74101,69816,93123,90654,86026,70829,91685,66843,92598,79054,67730,69672,60081,92336,95309,95804,91198,77094,77400,78823,78085,95817,70698,100179,95314,76597,72247,70835,74187,70294,73233,82474,70904,92120,79398,91261,84504,92345,97222,63615,97189,97225,69487,97167,90645,97202,74214,71897,70513,72653,94799,92347,95806,90316,94921,74379,69789,91860,70832,92350,92597,65815,83942,91719,75422,70568,60363,91291,91885,91280,72203,94796,70511,66028,70917,92961,97224,89850,74939,84460,90701,84638,100194,74590,86020,65812,92224,82547,67600,73232,69388,71768,74127,69456,62658,71230,65859,72834,399576,91046,72717,99178,95818,92312,89903,88414,92575,89707,73043,70592,94903,67708,82001,72718,82107,92343,81563,69444,75630,67776,69813,71832,90265,69723,69040,72582,95317,63904,95305,78983,73198,69934,79741,75282,92289,58973,66831,63531,91994,72154,60971,94745,67770,90662,67921,65369,92216,81282,91853,94272,94757,91191,82933,76745,84491,78035,74178,99992,83941,76996,72601,71829,71903,90695,91959,92013,77076,60390,84376,94277,88766,64886,77924,91898,81080,77940,71771,75620,66830,94803,75872,73200,78126,67603,82118,72620,58880,61021,72910,75612,72584,58359,84528,70903,93851,90741,94765,399725,75113,72243,94189,82120,72811,92653,69727,89745,62691,91626,85103,88701,75574,89989,92447,60909,79121,72172,91693,58226,417436,94538,69820,76526,72056,94884,74238,70879,70983,72157,73244,70495,75718,91292,96750,95366,72765,81647,90731,63937,92288,91714,95321,95800,78065,97434,87128,80905,64938,77965,84295,66850,84031,94998,72689,72773,70681,69927,92452,64844,93594,70231,72887,94758,78704,72797,80260,65064,60123,73910,71776,76234,80076,81646,81272,84540,67747,70866,96903,73134,74248,65782,88815,417442,73032,79123,81324,76955,79124,77973,85387,77412,82283,94943,96747,90296,72776,91187,84361,63411,86315,65819,95077,85948,97333,71765,79734,91877,58983,67012,72896,74642,85270,71189,74560,72327,80293,90280,72619,399618,74482,94900,92032,66837,91274,58209,95302,63517,94835,79017,67335,62473,91854,70623,72810,88486,67749,91966,76753,77109,82282,67761,84309,99269,70857,75706,63901,65087,72102,65821,60912,66037,70594,88818,95803,84353,76482,86353,399654,94278,97416,82768,72700,84492,72233,70657,98516,69354,91214,60364,93588,72900,82763,73197,66846,70960,92011,72576,97381,67322,82271,58257,93802,753844,75175,82278,74165,79128,72848,78927,64854,87872,58968,70360,91469,70830,62475,92156,63944,89380,88626,86385,60151,91205,91190,92007,89710,81328,91690,88558,60561,84390,82046,60976,69402,60607,79146,71797,60965,94273,93946,91981,92541,77043,71181,95078,79794,92114,58946,65027,84384,93025,88808,77291,97155,70555,71808,72652,77036,86350,92106,61003,82469,94929,60388,79572,71507,67801,78952,72210,79735,59116,72668,88614,81325,72796,78591,90223,82279,91562,95838,94911,74657,71180,78084,91175,70916,96784,71919,60694,99847,64749,91268,72686,93948,72100,78049,84503,72804,72368,87887,94222,81327,74921,85893,66718,81963,60610,88695,77413,99926,81822,95013,73332,69661,96740,93114,84272,74520,71749,92426,98545,73046,62478,78063,86389,79775,93799,91203,73156,62354,93774,85922,96788,92044,72822,77538,74390,71162,60950,64909,63628,77677,95190,63473,72694,91270,99313,63485,77151,84567,71196,94885,72235,79745,72307,97402,59259,70156,87107,95852,98122,72004,87022,79797,80906,58980,84424,60931,79003,95083,71870,86333,81965,63639,94145,71187,77425,86330,58985,72835,77628,87118,85928,75862,76976,92587,70755,87119,94759,58366,81206,58231,70463,79870,71922,72892,87062,82890,94520,84501,100161,97364,84482,82087,66821,73104,67506,91989,95511,65100,67746,62598,63580,65105,87518,87048,95094,68175,69338,94657,93856,81988,59072,67639,69856,73102,79212,82078,93936,98515,65342,58328,94047,82280,72813,80156,92016,90249,60119,71785,72734,79787,81228,77048,80075,71975,60633,90749,75558,92260,88705,92586,65326,82829,87875,82462,91265,73191,73084,92419,66057,60636,71498,60287,80283,58442,72682,88590,72801,72948,74570,64857,84409,78916,73056,74549,100376,72659,72817,94656,58449,81429,67660,79720,91308,84413,90879,69857,81276,58422,65978,75908,59920,94464,79689,92555,78741,84212,79395,78948,60367,78109,87873,91217,92635,66029,69273,81308,86290,76726,85877,61072,91832,69438,417443,80793,63830,73310,94228,99304,72945,71163,82222,67460,88641,63932,67302,60259,73479,84382,79698,83904,82034,98913,75717,72806,85891,83402,93801,70751,91196,95031,72678,81192,71736,84506,100015,82463,69435,78083,65734,72341,70747,69756,79218,90880,72891,60708,95033,98514,97357,91993,69996,63907,70613,79413,65975,64400,91343,72142,85903,91263,69977,72110,99243,63868,60859,72131,85278,85406,75516,77524,91938,91963,95299,78906,91067,63021,77314,80794,90658,74477,73245,89459,81193,66924,62932,82108,65082,65983,72663,94147,72570,62647,72373,84509,60906,93636,73146,74154,68606,74474,72070,79410,77396,97160,75890,71259,69179,91328,72192,65053,60133,78186,82073,80212,85197,78953,69740,75918,86327,65796,65332,82104,63413,65108,82059,94006,67352,86347,88768,100205,74872,62297,88455,92550,399580,62461,65988,84731,100000,74952,86971,79908,79603,76682,65732,68601,83902,95768,76969,71875,84576,78002,89941,88435,73113,77936,84235,69980,60830,90785,79700,61045,68165,85048,63646,77471,70167,60942,58251,72947,79466,84422,62684,86346,72000,93634,74623,99319,64836,95240,65037,91915,91717,80296,79007,82880,89862,59356,77433,95106,85649,72935,99856,71858,73744,84417,99340,60994,98500,69757,73347,78170,94999,92238,68041,92110,65114,77419,88794,98555,62667,75223,65021,60278,79875,78443,87033,67355,60660,98164,86966,78099,94554,74581,75187,89805,67050,99878,84474,58384,71977,71183,399583,95071,70811,87091,65702,85914,89908,90910,64203,66528,83409,66932,78938,59500,92578,65104,81376,60975,417457,62474,65098,79626,98537,64591,78072,87089,99873,59096,79026,88581,97183,82470,65361,72683,86325,60987,85299,66012,61928,70503,82060,70952,81267,59070,64439,88592,79691,82847,84500,92731,65129,94889,91460,68029,79344,76549,60813,91525,99344,64433,91330,65018,84126,94094,81993,93092,74937,59928,81167,95512,68610,63922,98616,76522,65106,62344,69720,82535,62470,94229,65022,98521,84459,82826,82780,81839,59050,74161,95630,76755,65713,71746,94186,65029,79021,87068,94645,60685,77920,59052,94358,86292,65316,82506,74123,92636,63808,91233,74120,87045,65885,69428,79736,81513,65743,76776,82082,74202,61035,63410,81536,69421,65036,86017,60267,91336,72692,67984,65976,76459,92847,94129,66726,87029,99237,78267,59469,74540,91211,77103,62779,78427,67468,73323,94676,72177,67743,82820,60242,92518,86647,62698,59124,81528,88746,67099,65362,78130,78006,73130,87890,100047,81514,71204,74452,77953,84230,86387,61926,65052,63457,65989,69983,74454,91874,94196,81404,59130,66997,78897,94536,97164,60657,65042,79573,84519,62650,100048,72180,59427,75476,99247,96849,100032,61089,65051,59433,67403,65016,65907,78424,65123,82754,73348,65024,417452,65010,65300,74365,79130,65459,82920,94119,67003,62408,65117,59053,94262,82209,82083,71688,78003,71694,64920,64434,60224,67957,71207,89725,91337,82523,65320,74428,66953,80912,91505,82819,78168,69755,83081,67508,82546,94630,96754,99674,74107,69251,88752,95178,84512,73368,72146,74820,66005,91928,59332,78015,82173,62634,79006,80931,70141,67341,61024,82767,67320,82538,65071,81190,59216,79199,99649,63076,65085,67978,82908,78251,82925,69255,100033,76236,93788,61929,87454,72081,62347,94610,72140,81409,71175,64753,76528,78455,67711,59174,65994,85400,82214,82411,65434,78711,78445,67005,71787,71212,82178,65197,64431,73225,78103,64408,95292,82800,65081,76975,70659,59233,82860,81628,61971,59087,81270,63804,99306,58377,62329,73242,80883,65005,62358,77421,61061,81150,59055,65061,94901,74117,81602,82201,59211,74229,73345,80155,62690,82443,88025,68133,64793,84473,62573,76486,82402,64860,76632,99062,65055,87245,98283,99867,79574,59321,65079,82072,82866,94629,95775,58298,62589,65972,78939,68171,75502,64858,71210,81539,74132,83874,58303,74223,59416,79050,92592,81220,81194,81143,86317,90739,82054,94688,81135,70487,59455,58347,79750,65111,58296,100121,70409,67525,60243,65350,69576,82498,77091,65974,82564,59348,59212,99309,63593,86342,98471,80917,71264,94529,98112,67313,94028,71735,89919,82204,78237,98472,65046,58252,82825,88798,59459,73182,94013,68137,92547,59118,87216,85133,65006,81606,62606,58332,59125,84554,60247,65008,58228,82092,58401,66933,68144,67413,69733,82241,79397,67463,69411,62431,81493,82050,98566,58281,81868,65056,82248,80120,59313,59064,67295,82219,61947,71197,78172,81174,74204,85397,59965,71691,63453,82943,81550,59131,70129,64430,65072,60211,60251,82923,94150,98080,84042,94202,99852,65113,97172,98562,67343,81538,67455,81138,65852,67415,81162,94353,63441,59274,84396,86665,59047,73340,82798,61163,93641,97325,81133,64457,81671,65502,67864,62594,69627,82519,77423,82086,65990,62629,70189,80941,60672,74928,67381,80500,70047,94073,65069,60659,82069,81149,81751,94156,59256,58250,70617,60226,82790,94537,82517,62367,62458,67353,87067,65127,87065,78629,94191,83066,64019,67510,62364,99077,67712,85122,77991,80721,81181,62406,67299,63255,82862,82558,67348,82864,58334,87917,59243,62421,74331,87199,66966,81712,70220,80599,81656,92179,73224,81209,70010,61239,62605,67963,62568,94331,82577,82587,100037,67445,94161,83124,85111,58242,81114,58345,59137,86447,61046,82833,87396,59195,58259,82177,62626,82942,58202,81478,59176,84546,58351,82774,68778,62430,70215,62433,66516,66509,58327,96805,96822,58333
